x y n
-5.8 5.8 50000
-5.8 5.8 50000
-5.8 5.8 50000
-5.8 5.8 50000
-5.8 5.8 50000
-5.8 5.8 50000
-5.8 5.8 50000
-5.8 5.8 50000
-5.8 5.8 50000
-5.8 5.8 50000
-5.8 5.8 50000
-5.8 5.8 50000
-5.8 5.8 50000
-5.8 5.8 50000
-5.8 5.8 50000
-5.8 5.8 50000
-5.8 5.8 50000
-5.8 5.8 50000
-5.8 5.8 50000
-5.8 5.8 50000
-5.8 5.8 50000
-5.8 5.8 50000
-5.8 5.8 50000
-5.8 5.8 50000
-5.8 5.8 50000
-5.8 5.8 50000
-5.8 5.8 50000
-5.8 5.8 50000
-5.8 5.8 50000
-5.8 5.8 50000
-5.8 5.8 50000
-5.8 5.8 50000
-5.8 5.8 50000
-5.8 5.8 50000
-5.8 5.8 50000
-5.8 5.8 50000
-5.8 5.8 50000
-5.8 5.8 50000
-5.8 5.8 50000
-5.8 5.8 50000
-5.8 5.8 50000
-3.86667 5.8 50000
-3.86667 5.8 50000
-3.86667 5.8 50000
-3.86667 5.8 50000
-3.86667 5.8 50000
-3.86667 5.8 50000
-3.86667 5.8 50000
-3.86667 5.8 50000
-3.86667 5.8 50000
-3.86667 5.8 50000
-3.86667 5.8 50000
-3.86667 5.8 50000
-3.86667 5.8 50000
-3.86667 5.8 50000
-3.86667 5.8 50000
-3.86667 5.8 50000
-3.86667 5.8 50000
-3.86667 5.8 50000
-3.86667 5.8 50000
-3.86667 5.8 50000
-3.86667 5.8 50000
-3.86667 5.8 50000
-3.86667 5.8 50000
-3.86667 5.8 50000
-3.86667 5.8 50000
-3.86667 5.8 50000
-3.86667 5.8 50000
-3.86667 5.8 50000
-3.86667 5.8 50000
-3.86667 5.8 50000
-3.86667 5.8 50000
-3.86667 5.8 50000
-3.86667 5.8 50000
-3.86667 5.8 50000
-3.86667 5.8 50000
-3.86667 5.8 50000
-3.86667 5.8 50000
-3.86667 5.8 50000
-3.86667 5.8 50000
-3.86667 5.8 50000
-3.86667 5.8 50000
-3.86667 5.8 50000
-3.86667 5.8 50000
-3.86667 5.8 50000
-3.86667 5.8 50000
-3.86667 5.8 50000
-3.86667 5.8 50000
-3.86667 5.8 50000
-3.86667 5.8 50000
-3.86667 5.8 50000
-1.93333 5.8 50000
-1.93333 5.8 50000
-1.93333 5.8 50000
-1.93333 5.8 50000
-1.93333 5.8 50000
-1.93333 5.8 50000
-1.93333 5.8 50000
-1.93333 5.8 50000
-1.93333 5.8 50000
-1.93333 5.8 50000
-1.93333 5.8 50000
-1.93333 5.8 50000
-1.93333 5.8 50000
-1.93333 5.8 50000
-1.93333 5.8 50000
-1.93333 5.8 50000
-1.93333 5.8 50000
-1.93333 5.8 50000
-1.93333 5.8 50000
-1.93333 5.8 50000
-1.93333 5.8 50000
-1.93333 5.8 50000
-1.93333 5.8 50000
-1.93333 5.8 50000
-1.93333 5.8 50000
-1.93333 5.8 50000
-1.93333 5.8 50000
-1.93333 5.8 50000
-1.93333 5.8 50000
-1.93333 5.8 50000
-1.93333 5.8 50000
-1.93333 5.8 50000
-1.93333 5.8 50000
-1.93333 5.8 50000
-1.93333 5.8 50000
-1.93333 5.8 50000
-1.93333 5.8 50000
-1.93333 5.8 50000
-1.93333 5.8 50000
-1.93333 5.8 50000
-1.93333 5.8 50000
-1.93333 5.8 50000
-1.93333 5.8 50000
-1.93333 5.8 50000
-1.93333 5.8 50000
-1.93333 5.8 50000
-1.93333 5.8 50000
-1.93333 5.8 50000
-1.93333 5.8 50000
-1.93333 5.8 50000
-2.38419e-07 5.8 50000
-2.38419e-07 5.8 50000
-2.38419e-07 5.8 50000
-2.38419e-07 5.8 50000
-2.38419e-07 5.8 50000
-2.38419e-07 5.8 50000
-2.38419e-07 5.8 50000
-2.38419e-07 5.8 50000
-2.38419e-07 5.8 50000
-2.38419e-07 5.8 50000
-2.38419e-07 5.8 50000
-2.38419e-07 5.8 50000
-2.38419e-07 5.8 50000
-2.38419e-07 5.8 50000
-2.38419e-07 5.8 50000
-2.38419e-07 5.8 50000
-2.38419e-07 5.8 50000
-2.38419e-07 5.8 50000
-2.38419e-07 5.8 50000
-2.38419e-07 5.8 50000
-2.38419e-07 5.8 50000
-2.38419e-07 5.8 50000
-2.38419e-07 5.8 50000
-2.38419e-07 5.8 50000
-2.38419e-07 5.8 50000
-2.38419e-07 5.8 50000
-2.38419e-07 5.8 50000
-2.38419e-07 5.8 50000
-2.38419e-07 5.8 50000
-2.38419e-07 5.8 50000
-2.38419e-07 5.8 50000
-2.38419e-07 5.8 50000
-2.38419e-07 5.8 50000
-2.38419e-07 5.8 50000
-2.38419e-07 5.8 50000
-2.38419e-07 5.8 50000
-2.38419e-07 5.8 50000
-2.38419e-07 5.8 50000
-2.38419e-07 5.8 50000
-2.38419e-07 5.8 50000
-2.38419e-07 5.8 50000
-2.38419e-07 5.8 50000
-2.38419e-07 5.8 50000
-2.38419e-07 5.8 50000
-2.38419e-07 5.8 50000
-2.38419e-07 5.8 50000
-2.38419e-07 5.8 50000
-2.38419e-07 5.8 50000
-2.38419e-07 5.8 50000
-2.38419e-07 5.8 50000
1.93333 5.8 50000
1.93333 5.8 50000
1.93333 5.8 50000
1.93333 5.8 50000
1.93333 5.8 50000
1.93333 5.8 50000
1.93333 5.8 50000
1.93333 5.8 50000
1.93333 5.8 50000
1.93333 5.8 50000
1.93333 5.8 50000
1.93333 5.8 50000
1.93333 5.8 50000
1.93333 5.8 50000
1.93333 5.8 50000
1.93333 5.8 50000
1.93333 5.8 50000
1.93333 5.8 50000
1.93333 5.8 50000
1.93333 5.8 50000
1.93333 5.8 50000
1.93333 5.8 50000
1.93333 5.8 50000
1.93333 5.8 50000
1.93333 5.8 50000
1.93333 5.8 50000
1.93333 5.8 50000
1.93333 5.8 50000
1.93333 5.8 50000
1.93333 5.8 50000
1.93333 5.8 50000
1.93333 5.8 50000
1.93333 5.8 50000
1.93333 5.8 50000
1.93333 5.8 50000
1.93333 5.8 50000
1.93333 5.8 50000
1.93333 5.8 50000
1.93333 5.8 50000
1.93333 5.8 50000
1.93333 5.8 50000
1.93333 5.8 50000
1.93333 5.8 50000
1.93333 5.8 50000
1.93333 5.8 50000
1.93333 5.8 50000
1.93333 5.8 50000
1.93333 5.8 50000
1.93333 5.8 50000
1.93333 5.8 50000
3.86667 5.8 50000
3.86667 5.8 50000
3.86667 5.8 50000
3.86667 5.8 50000
3.86667 5.8 50000
3.86667 5.8 50000
3.86667 5.8 50000
3.86667 5.8 50000
3.86667 5.8 50000
3.86667 5.8 50000
3.86667 5.8 50000
3.86667 5.8 50000
3.86667 5.8 50000
3.86667 5.8 50000
3.86667 5.8 50000
3.86667 5.8 50000
3.86667 5.8 50000
3.86667 5.8 50000
3.86667 5.8 50000
3.86667 5.8 50000
3.86667 5.8 50000
3.86667 5.8 50000
3.86667 5.8 50000
3.86667 5.8 50000
3.86667 5.8 50000
3.86667 5.8 50000
3.86667 5.8 50000
3.86667 5.8 50000
3.86667 5.8 50000
3.86667 5.8 50000
3.86667 5.8 50000
3.86667 5.8 50000
3.86667 5.8 50000
3.86667 5.8 50000
3.86667 5.8 50000
3.86667 5.8 50000
3.86667 5.8 50000
3.86667 5.8 50000
3.86667 5.8 50000
3.86667 5.8 50000
3.86667 5.8 50000
3.86667 5.8 50000
3.86667 5.8 50000
3.86667 5.8 50000
3.86667 5.8 50000
3.86667 5.8 50000
3.86667 5.8 50000
3.86667 5.8 50000
3.86667 5.8 50000
3.86667 5.8 50000
5.8 5.8 50000
5.8 5.8 50000
5.8 5.8 50000
5.8 5.8 50000
5.8 5.8 50000
5.8 5.8 50000
5.8 5.8 50000
5.8 5.8 50000
5.8 5.8 50000
5.8 5.8 50000
5.8 5.8 50000
5.8 5.8 50000
5.8 5.8 50000
5.8 5.8 50000
5.8 5.8 50000
5.8 5.8 50000
5.8 5.8 50000
5.8 5.8 50000
5.8 5.8 50000
5.8 5.8 50000
5.8 5.8 50000
5.8 5.8 50000
5.8 5.8 50000
5.8 5.8 50000
5.8 5.8 50000
5.8 5.8 50000
5.8 5.8 50000
5.8 5.8 50000
5.8 5.8 50000
5.8 5.8 50000
5.8 5.8 50000
5.8 5.8 50000
5.8 5.8 50000
5.8 5.8 50000
5.8 5.8 50000
5.8 5.8 50000
5.8 5.8 50000
5.8 5.8 50000
5.8 5.8 50000
5.8 5.8 50000
5.8 5.8 50000
5.8 5.8 50000
5.8 5.8 50000
5.8 5.8 50000
5.8 5.8 50000
5.8 5.8 50000
5.8 5.8 50000
5.8 5.8 50000
5.8 5.8 50000
5.8 5.8 50000
7.73333 5.8 50000
7.73333 5.8 50000
7.73333 5.8 50000
7.73333 5.8 50000
7.73333 5.8 50000
7.73333 5.8 50000
7.73333 5.8 50000
7.73333 5.8 50000
7.73333 5.8 50000
7.73333 5.8 50000
7.73333 5.8 50000
7.73333 5.8 50000
7.73333 5.8 50000
7.73333 5.8 50000
7.73333 5.8 50000
7.73333 5.8 50000
7.73333 5.8 50000
7.73333 5.8 50000
7.73333 5.8 50000
7.73333 5.8 50000
7.73333 5.8 50000
7.73333 5.8 50000
7.73333 5.8 50000
7.73333 5.8 50000
7.73333 5.8 50000
7.73333 5.8 50000
7.73333 5.8 50000
7.73333 5.8 50000
7.73333 5.8 50000
7.73333 5.8 50000
7.73333 5.8 50000
7.73333 5.8 50000
7.73333 5.8 50000
7.73333 5.8 50000
7.73333 5.8 50000
7.73333 5.8 50000
7.73333 5.8 50000
7.73333 5.8 50000
7.73333 5.8 50000
7.73333 5.8 50000
7.73333 5.8 50000
7.73333 5.8 50000
7.73333 5.8 50000
7.73333 5.8 50000
7.73333 5.8 50000
7.73333 5.8 50000
7.73333 5.8 50000
7.73333 5.8 50000
7.73333 5.8 50000
7.73333 5.8 50000
9.66667 5.8 50000
9.66667 5.8 50000
9.66667 5.8 50000
9.66667 5.8 50000
9.66667 5.8 50000
9.66667 5.8 50000
9.66667 5.8 50000
9.66667 5.8 50000
9.66667 5.8 50000
9.66667 5.8 50000
9.66667 5.8 50000
9.66667 5.8 50000
9.66667 5.8 50000
9.66667 5.8 50000
9.66667 5.8 50000
9.66667 5.8 50000
9.66667 5.8 50000
9.66667 5.8 50000
9.66667 5.8 50000
9.66667 5.8 50000
9.66667 5.8 50000
9.66667 5.8 50000
9.66667 5.8 50000
9.66667 5.8 50000
9.66667 5.8 50000
9.66667 5.8 50000
9.66667 5.8 50000
9.66667 5.8 50000
9.66667 5.8 50000
9.66667 5.8 50000
9.66667 5.8 50000
9.66667 5.8 50000
9.66667 5.8 50000
9.66667 5.8 50000
9.66667 5.8 50000
9.66667 5.8 50000
9.66667 5.8 50000
9.66667 5.8 50000
9.66667 5.8 50000
9.66667 5.8 50000
9.66667 5.8 50000
9.66667 5.8 50000
9.66667 5.8 50000
9.66667 5.8 50000
9.66667 5.8 50000
9.66667 5.8 50000
9.66667 5.8 50000
9.66667 5.8 50000
9.66667 5.8 50000
9.66667 5.8 50000
11.6 5.8 50000
11.6 5.8 50000
11.6 5.8 50000
11.6 5.8 50000
11.6 5.8 50000
11.6 5.8 50000
11.6 5.8 50000
11.6 5.8 50000
11.6 5.8 50000
11.6 5.8 50000
11.6 5.8 50000
11.6 5.8 50000
11.6 5.8 50000
11.6 5.8 50000
11.6 5.8 50000
11.6 5.8 50000
11.6 5.8 50000
11.6 5.8 50000
11.6 5.8 50000
11.6 5.8 50000
11.6 5.8 50000
11.6 5.8 50000
11.6 5.8 50000
11.6 5.8 50000
11.6 5.8 50000
11.6 5.8 50000
11.6 5.8 50000
11.6 5.8 50000
11.6 5.8 50000
11.6 5.8 50000
11.6 5.8 50000
11.6 5.8 50000
11.6 5.8 50000
11.6 5.8 50000
11.6 5.8 50000
11.6 5.8 50000
11.6 5.8 50000
11.6 5.8 50000
11.6 5.8 50000
11.6 5.8 50000
11.6 5.8 50000
11.6 5.8 50000
11.6 5.8 50000
11.6 5.8 50000
11.6 5.8 50000
11.6 5.8 50000
11.6 5.8 50000
11.6 5.8 50000
11.6 5.8 50000
11.6 5.8 50000
-11.6 7.73333 50000
-11.6 7.73333 50000
-11.6 7.73333 50000
-11.6 7.73333 50000
-11.6 7.73333 50000
-11.6 7.73333 50000
-11.6 7.73333 50000
-11.6 7.73333 50000
-11.6 7.73333 50000
-11.6 7.73333 50000
-11.6 7.73333 50000
-11.6 7.73333 50000
-11.6 7.73333 50000
-11.6 7.73333 50000
-11.6 7.73333 50000
-11.6 7.73333 50000
-11.6 7.73333 50000
-11.6 7.73333 50000
-11.6 7.73333 50000
-11.6 7.73333 50000
-11.6 7.73333 50000
-11.6 7.73333 50000
-11.6 7.73333 50000
-11.6 7.73333 50000
-11.6 7.73333 50000
-11.6 7.73333 50000
-11.6 7.73333 50000
-11.6 7.73333 50000
-11.6 7.73333 50000
-11.6 7.73333 50000
-11.6 7.73333 50000
-11.6 7.73333 50000
-11.6 7.73333 50000
-11.6 7.73333 50000
-11.6 7.73333 50000
-11.6 7.73333 50000
-11.6 7.73333 50000
-11.6 7.73333 50000
-11.6 7.73333 50000
-11.6 7.73333 50000
-11.6 7.73333 50000
-11.6 7.73333 50000
-11.6 7.73333 50000
-11.6 7.73333 50000
-11.6 7.73333 50000
-11.6 7.73333 50000
-11.6 7.73333 50000
-11.6 7.73333 50000
-11.6 7.73333 50000
-11.6 7.73333 50000
-9.66667 7.73333 50000
-9.66667 7.73333 50000
-9.66667 7.73333 50000
-9.66667 7.73333 50000
-9.66667 7.73333 50000
-9.66667 7.73333 50000
-9.66667 7.73333 50000
-9.66667 7.73333 50000
-9.66667 7.73333 50000
-9.66667 7.73333 50000
-9.66667 7.73333 50000
-9.66667 7.73333 50000
-9.66667 7.73333 50000
-9.66667 7.73333 50000
-9.66667 7.73333 50000
-9.66667 7.73333 50000
-9.66667 7.73333 50000
-9.66667 7.73333 50000
-9.66667 7.73333 50000
-9.66667 7.73333 50000
-9.66667 7.73333 50000
-9.66667 7.73333 50000
-9.66667 7.73333 50000
-9.66667 7.73333 50000
-9.66667 7.73333 50000
-9.66667 7.73333 50000
-9.66667 7.73333 50000
-9.66667 7.73333 50000
-9.66667 7.73333 50000
-9.66667 7.73333 50000
-9.66667 7.73333 50000
-9.66667 7.73333 50000
-9.66667 7.73333 50000
-9.66667 7.73333 50000
-9.66667 7.73333 50000
-9.66667 7.73333 50000
-9.66667 7.73333 50000
-9.66667 7.73333 50000
-9.66667 7.73333 50000
-9.66667 7.73333 50000
-9.66667 7.73333 50000
-9.66667 7.73333 50000
-9.66667 7.73333 50000
-9.66667 7.73333 50000
-9.66667 7.73333 50000
-9.66667 7.73333 50000
-9.66667 7.73333 50000
-9.66667 7.73333 50000
-9.66667 7.73333 50000
-9.66667 7.73333 50000
-7.73333 7.73333 50000
-7.73333 7.73333 50000
-7.73333 7.73333 50000
-7.73333 7.73333 50000
-7.73333 7.73333 50000
-7.73333 7.73333 50000
-7.73333 7.73333 50000
-7.73333 7.73333 50000
-7.73333 7.73333 50000
-7.73333 7.73333 50000
-7.73333 7.73333 50000
-7.73333 7.73333 50000
-7.73333 7.73333 50000
-7.73333 7.73333 50000
-7.73333 7.73333 50000
-7.73333 7.73333 50000
-7.73333 7.73333 50000
-7.73333 7.73333 50000
-7.73333 7.73333 50000
-7.73333 7.73333 50000
-7.73333 7.73333 50000
-7.73333 7.73333 50000
-7.73333 7.73333 50000
-7.73333 7.73333 50000
-7.73333 7.73333 50000
-7.73333 7.73333 50000
-7.73333 7.73333 50000
-7.73333 7.73333 50000
-7.73333 7.73333 50000
-7.73333 7.73333 50000
-7.73333 7.73333 50000
-7.73333 7.73333 50000
-7.73333 7.73333 50000
-7.73333 7.73333 50000
-7.73333 7.73333 50000
-7.73333 7.73333 50000
-7.73333 7.73333 50000
-7.73333 7.73333 50000
-7.73333 7.73333 50000
-7.73333 7.73333 50000
-7.73333 7.73333 50000
-7.73333 7.73333 50000
-7.73333 7.73333 50000
-7.73333 7.73333 50000
-7.73333 7.73333 50000
-7.73333 7.73333 50000
-7.73333 7.73333 50000
-7.73333 7.73333 50000
-7.73333 7.73333 50000
-7.73333 7.73333 50000
-5.8 7.73333 50000
-5.8 7.73333 50000
-5.8 7.73333 50000
-5.8 7.73333 50000
-5.8 7.73333 50000
-5.8 7.73333 50000
-5.8 7.73333 50000
-5.8 7.73333 50000
-5.8 7.73333 50000
-5.8 7.73333 50000
-5.8 7.73333 50000
-5.8 7.73333 50000
-5.8 7.73333 50000
-5.8 7.73333 50000
-5.8 7.73333 50000
-5.8 7.73333 50000
-5.8 7.73333 50000
-5.8 7.73333 50000
-5.8 7.73333 50000
-5.8 7.73333 50000
-5.8 7.73333 50000
-5.8 7.73333 50000
-5.8 7.73333 50000
-5.8 7.73333 50000
-5.8 7.73333 50000
-5.8 7.73333 50000
-5.8 7.73333 50000
-5.8 7.73333 50000
-5.8 7.73333 50000
-5.8 7.73333 50000
-5.8 7.73333 50000
-5.8 7.73333 50000
-5.8 7.73333 50000
-5.8 7.73333 50000
-5.8 7.73333 50000
-5.8 7.73333 50000
-5.8 7.73333 50000
-5.8 7.73333 50000
-5.8 7.73333 50000
-5.8 7.73333 50000
-5.8 7.73333 50000
-5.8 7.73333 50000
-5.8 7.73333 50000
-5.8 7.73333 50000
-5.8 7.73333 50000
-5.8 7.73333 50000
-5.8 7.73333 50000
-5.8 7.73333 50000
-5.8 7.73333 50000
-5.8 7.73333 50000
-3.86667 7.73333 50000
-3.86667 7.73333 50000
-3.86667 7.73333 50000
-3.86667 7.73333 50000
-3.86667 7.73333 50000
-3.86667 7.73333 50000
-3.86667 7.73333 50000
-3.86667 7.73333 50000
-3.86667 7.73333 50000
-3.86667 7.73333 50000
-3.86667 7.73333 50000
-3.86667 7.73333 50000
-3.86667 7.73333 50000
-3.86667 7.73333 50000
-3.86667 7.73333 50000
-3.86667 7.73333 50000
-3.86667 7.73333 50000
-3.86667 7.73333 50000
-3.86667 7.73333 50000
-3.86667 7.73333 50000
-3.86667 7.73333 50000
-3.86667 7.73333 50000
-3.86667 7.73333 50000
-3.86667 7.73333 50000
-3.86667 7.73333 50000
-3.86667 7.73333 50000
-3.86667 7.73333 50000
-3.86667 7.73333 50000
-3.86667 7.73333 50000
-3.86667 7.73333 50000
-3.86667 7.73333 50000
-3.86667 7.73333 50000
-3.86667 7.73333 50000
-3.86667 7.73333 50000
-3.86667 7.73333 50000
-3.86667 7.73333 50000
-3.86667 7.73333 50000
-3.86667 7.73333 50000
-3.86667 7.73333 50000
-3.86667 7.73333 50000
-3.86667 7.73333 50000
-3.86667 7.73333 50000
-3.86667 7.73333 50000
-3.86667 7.73333 50000
-3.86667 7.73333 50000
-3.86667 7.73333 50000
-3.86667 7.73333 50000
-3.86667 7.73333 50000
-3.86667 7.73333 50000
-3.86667 7.73333 50000
-1.93333 7.73333 50000
-1.93333 7.73333 50000
-1.93333 7.73333 50000
-1.93333 7.73333 50000
-1.93333 7.73333 50000
-1.93333 7.73333 50000
-1.93333 7.73333 50000
-1.93333 7.73333 50000
-1.93333 7.73333 50000
-1.93333 7.73333 50000
-1.93333 7.73333 50000
-1.93333 7.73333 50000
-1.93333 7.73333 50000
-1.93333 7.73333 50000
-1.93333 7.73333 50000
-1.93333 7.73333 50000
-1.93333 7.73333 50000
-1.93333 7.73333 50000
-1.93333 7.73333 50000
-1.93333 7.73333 50000
-1.93333 7.73333 50000
-1.93333 7.73333 50000
-1.93333 7.73333 50000
-1.93333 7.73333 50000
-1.93333 7.73333 50000
-1.93333 7.73333 50000
-1.93333 7.73333 50000
-1.93333 7.73333 50000
-1.93333 7.73333 50000
-1.93333 7.73333 50000
-1.93333 7.73333 50000
-1.93333 7.73333 50000
-1.93333 7.73333 50000
-1.93333 7.73333 50000
-1.93333 7.73333 50000
-1.93333 7.73333 50000
-1.93333 7.73333 50000
-1.93333 7.73333 50000
-1.93333 7.73333 50000
-1.93333 7.73333 50000
-1.93333 7.73333 50000
-1.93333 7.73333 50000
-1.93333 7.73333 50000
-1.93333 7.73333 50000
-1.93333 7.73333 50000
-1.93333 7.73333 50000
-1.93333 7.73333 50000
-1.93333 7.73333 50000
-1.93333 7.73333 50000
-1.93333 7.73333 50000
-2.38419e-07 7.73333 50000
-2.38419e-07 7.73333 50000
-2.38419e-07 7.73333 50000
-2.38419e-07 7.73333 50000
-2.38419e-07 7.73333 50000
-2.38419e-07 7.73333 50000
-2.38419e-07 7.73333 50000
-2.38419e-07 7.73333 50000
-2.38419e-07 7.73333 50000
-2.38419e-07 7.73333 50000
-2.38419e-07 7.73333 50000
-2.38419e-07 7.73333 50000
-2.38419e-07 7.73333 50000
-2.38419e-07 7.73333 50000
-2.38419e-07 7.73333 50000
-2.38419e-07 7.73333 50000
-2.38419e-07 7.73333 50000
-2.38419e-07 7.73333 50000
-2.38419e-07 7.73333 50000
-2.38419e-07 7.73333 50000
-2.38419e-07 7.73333 50000
-2.38419e-07 7.73333 50000
-2.38419e-07 7.73333 50000
-2.38419e-07 7.73333 50000
-2.38419e-07 7.73333 50000
-2.38419e-07 7.73333 50000
-2.38419e-07 7.73333 50000
-2.38419e-07 7.73333 50000
-2.38419e-07 7.73333 50000
-2.38419e-07 7.73333 50000
-2.38419e-07 7.73333 50000
-2.38419e-07 7.73333 50000
-2.38419e-07 7.73333 50000
-2.38419e-07 7.73333 50000
-2.38419e-07 7.73333 50000
-2.38419e-07 7.73333 50000
-2.38419e-07 7.73333 50000
-2.38419e-07 7.73333 50000
-2.38419e-07 7.73333 50000
-2.38419e-07 7.73333 50000
-2.38419e-07 7.73333 50000
-2.38419e-07 7.73333 50000
-2.38419e-07 7.73333 50000
-2.38419e-07 7.73333 50000
-2.38419e-07 7.73333 50000
-2.38419e-07 7.73333 50000
-2.38419e-07 7.73333 50000
-2.38419e-07 7.73333 50000
-2.38419e-07 7.73333 50000
-2.38419e-07 7.73333 50000
1.93333 7.73333 50000
1.93333 7.73333 50000
1.93333 7.73333 50000
1.93333 7.73333 50000
1.93333 7.73333 50000
1.93333 7.73333 50000
1.93333 7.73333 50000
1.93333 7.73333 50000
1.93333 7.73333 50000
1.93333 7.73333 50000
1.93333 7.73333 50000
1.93333 7.73333 50000
1.93333 7.73333 50000
1.93333 7.73333 50000
1.93333 7.73333 50000
1.93333 7.73333 50000
1.93333 7.73333 50000
1.93333 7.73333 50000
1.93333 7.73333 50000
1.93333 7.73333 50000
1.93333 7.73333 50000
1.93333 7.73333 50000
1.93333 7.73333 50000
1.93333 7.73333 50000
1.93333 7.73333 50000
1.93333 7.73333 50000
1.93333 7.73333 50000
1.93333 7.73333 50000
1.93333 7.73333 50000
1.93333 7.73333 50000
1.93333 7.73333 50000
1.93333 7.73333 50000
1.93333 7.73333 50000
1.93333 7.73333 50000
1.93333 7.73333 50000
1.93333 7.73333 50000
1.93333 7.73333 50000
1.93333 7.73333 50000
1.93333 7.73333 50000
1.93333 7.73333 50000
1.93333 7.73333 50000
1.93333 7.73333 50000
1.93333 7.73333 50000
1.93333 7.73333 50000
1.93333 7.73333 50000
1.93333 7.73333 50000
1.93333 7.73333 50000
1.93333 7.73333 50000
1.93333 7.73333 50000
1.93333 7.73333 50000
3.86667 7.73333 50000
3.86667 7.73333 50000
3.86667 7.73333 50000
3.86667 7.73333 50000
3.86667 7.73333 50000
3.86667 7.73333 50000
3.86667 7.73333 50000
3.86667 7.73333 50000
3.86667 7.73333 50000
3.86667 7.73333 50000
3.86667 7.73333 50000
3.86667 7.73333 50000
3.86667 7.73333 50000
3.86667 7.73333 50000
3.86667 7.73333 50000
3.86667 7.73333 50000
3.86667 7.73333 50000
3.86667 7.73333 50000
3.86667 7.73333 50000
3.86667 7.73333 50000
3.86667 7.73333 50000
3.86667 7.73333 50000
3.86667 7.73333 50000
3.86667 7.73333 50000
3.86667 7.73333 50000
3.86667 7.73333 50000
3.86667 7.73333 50000
3.86667 7.73333 50000
3.86667 7.73333 50000
3.86667 7.73333 50000
3.86667 7.73333 50000
3.86667 7.73333 50000
3.86667 7.73333 50000
3.86667 7.73333 50000
3.86667 7.73333 50000
3.86667 7.73333 50000
3.86667 7.73333 50000
3.86667 7.73333 50000
3.86667 7.73333 50000
3.86667 7.73333 50000
3.86667 7.73333 50000
3.86667 7.73333 50000
3.86667 7.73333 50000
3.86667 7.73333 50000
3.86667 7.73333 50000
3.86667 7.73333 50000
3.86667 7.73333 50000
3.86667 7.73333 50000
3.86667 7.73333 50000
3.86667 7.73333 50000
5.8 7.73333 50000
5.8 7.73333 50000
5.8 7.73333 50000
5.8 7.73333 50000
5.8 7.73333 50000
5.8 7.73333 50000
5.8 7.73333 50000
5.8 7.73333 50000
5.8 7.73333 50000
5.8 7.73333 50000
5.8 7.73333 50000
5.8 7.73333 50000
5.8 7.73333 50000
5.8 7.73333 50000
5.8 7.73333 50000
5.8 7.73333 50000
5.8 7.73333 50000
5.8 7.73333 50000
5.8 7.73333 50000
5.8 7.73333 50000
5.8 7.73333 50000
5.8 7.73333 50000
5.8 7.73333 50000
5.8 7.73333 50000
5.8 7.73333 50000
5.8 7.73333 50000
5.8 7.73333 50000
5.8 7.73333 50000
5.8 7.73333 50000
5.8 7.73333 50000
5.8 7.73333 50000
5.8 7.73333 50000
5.8 7.73333 50000
5.8 7.73333 50000
5.8 7.73333 50000
5.8 7.73333 50000
5.8 7.73333 50000
5.8 7.73333 50000
5.8 7.73333 50000
5.8 7.73333 50000
5.8 7.73333 50000
5.8 7.73333 50000
5.8 7.73333 50000
5.8 7.73333 50000
5.8 7.73333 50000
5.8 7.73333 50000
5.8 7.73333 50000
5.8 7.73333 50000
5.8 7.73333 50000
5.8 7.73333 50000
7.73333 7.73333 50000
7.73333 7.73333 50000
7.73333 7.73333 50000
7.73333 7.73333 50000
7.73333 7.73333 50000
7.73333 7.73333 50000
7.73333 7.73333 50000
7.73333 7.73333 50000
7.73333 7.73333 50000
7.73333 7.73333 50000
7.73333 7.73333 50000
7.73333 7.73333 50000
7.73333 7.73333 50000
7.73333 7.73333 50000
7.73333 7.73333 50000
7.73333 7.73333 50000
7.73333 7.73333 50000
7.73333 7.73333 50000
7.73333 7.73333 50000
7.73333 7.73333 50000
7.73333 7.73333 50000
7.73333 7.73333 50000
7.73333 7.73333 50000
7.73333 7.73333 50000
7.73333 7.73333 50000
7.73333 7.73333 50000
7.73333 7.73333 50000
7.73333 7.73333 50000
7.73333 7.73333 50000
7.73333 7.73333 50000
7.73333 7.73333 50000
7.73333 7.73333 50000
7.73333 7.73333 50000
7.73333 7.73333 50000
7.73333 7.73333 50000
7.73333 7.73333 50000
7.73333 7.73333 50000
7.73333 7.73333 50000
7.73333 7.73333 50000
7.73333 7.73333 50000
7.73333 7.73333 50000
7.73333 7.73333 50000
7.73333 7.73333 50000
7.73333 7.73333 50000
7.73333 7.73333 50000
7.73333 7.73333 50000
7.73333 7.73333 50000
7.73333 7.73333 50000
7.73333 7.73333 50000
7.73333 7.73333 50000
9.66667 7.73333 50000
9.66667 7.73333 50000
9.66667 7.73333 50000
9.66667 7.73333 50000
9.66667 7.73333 50000
9.66667 7.73333 50000
9.66667 7.73333 50000
9.66667 7.73333 50000
9.66667 7.73333 50000
9.66667 7.73333 50000
9.66667 7.73333 50000
9.66667 7.73333 50000
9.66667 7.73333 50000
9.66667 7.73333 50000
9.66667 7.73333 50000
9.66667 7.73333 50000
9.66667 7.73333 50000
9.66667 7.73333 50000
9.66667 7.73333 50000
9.66667 7.73333 50000
9.66667 7.73333 50000
9.66667 7.73333 50000
9.66667 7.73333 50000
9.66667 7.73333 50000
9.66667 7.73333 50000
9.66667 7.73333 50000
9.66667 7.73333 50000
9.66667 7.73333 50000
9.66667 7.73333 50000
9.66667 7.73333 50000
9.66667 7.73333 50000
