voxelID mppcID probability
89 14 0.000202
89 15 0.0001964
89 16 0.0002228
90 1 0.0002656
90 2 0.000296
90 3 0.0003212
90 4 0.0003068
90 5 0.0003152
90 6 0.0002468
90 7 0.000234
90 8 0.0001952
90 9 0.0001936
90 10 0.000188
90 11 0.0001888
90 12 0.0002004
90 13 0.0001968
90 14 0.0001948
90 15 0.0002092
90 16 0.000242
91 1 0.0002956
91 2 0.0003304
91 3 0.0003716
91 4 0.000326
91 5 0.0002844
91 6 0.0002396
91 7 0.0002292
91 8 0.0001904
91 9 0.0001988
91 10 0.0001924
91 11 0.0002004
91 12 0.000188
91 13 0.0001856
91 14 0.0002144
91 15 0.0002192
91 16 0.0002404
92 1 0.0003148
92 2 0.000376
92 3 0.0003848
92 4 0.0003336
92 5 0.0002928
92 6 0.0002272
92 7 0.0002016
92 8 0.00019
92 9 0.0001704
92 10 0.0001728
92 11 0.0001844
92 12 0.0001896
92 13 0.0001824
92 14 0.0001924
92 15 0.0002116
92 16 0.000248
93 1 0.0003292
93 2 0.0003996
93 3 0.0004136
93 4 0.0003272
93 5 0.000252
93 6 0.0002308
93 7 0.0001824
93 8 0.0001908
93 9 0.00018
93 10 0.0001852
93 11 0.0001832
93 12 0.0001864
93 13 0.0001588
93 14 0.00019
93 15 0.0002172
93 16 0.0002708
94 1 0.0003728
94 2 0.0004848
94 3 0.0004392
94 4 0.0003164
94 5 0.0002568
94 6 0.0002048
94 7 0.0001936
94 8 0.0001824
94 9 0.0001856
94 10 0.0001936
94 11 0.0001864
94 12 0.0001844
94 13 0.0001684
94 14 0.0001912
94 15 0.0002304
94 16 0.0002716
95 1 0.0004396
95 2 0.0005972
95 3 0.0004748
95 4 0.0003104
95 5 0.0002304
95 6 0.0002112
95 7 0.0001908
95 8 0.0001936
95 9 0.0001904
95 10 0.0002084
95 11 0.0002204
95 12 0.0001972
95 13 0.0001948
95 14 0.0001972
95 15 0.000238
95 16 0.0003072
96 1 0.0005456
96 2 0.0007164
96 3 0.000474
96 4 0.0003048
96 5 0.0002336
96 6 0.000222
96 7 0.000218
96 8 0.0002528
96 9 0.000244
96 10 0.0002412
96 11 0.0002616
96 12 0.0002564
96 13 0.000212
96 14 0.000218
96 15 0.0002492
96 16 0.0003132
97 1 0.0006544
97 2 0.0008808
97 3 0.000504
97 4 0.000312
97 5 0.0002488
97 6 0.0002428
97 7 0.000312
97 8 0.0003284
97 9 0.000294
97 10 0.0002776
97 11 0.0003356
97 12 0.000312
97 13 0.0002944
97 14 0.000246
97 15 0.0002868
97 16 0.0003784
98 1 0.0007548
98 2 0.0010676
98 3 0.0004676
98 4 0.000322
98 5 0.0003104
98 6 0.0003552
98 7 0.0003948
98 8 0.0004
98 9 0.0003936
98 10 0.000378
98 11 0.000394
98 12 0.0004028
98 13 0.0003876
98 14 0.0003276
98 15 0.0003068
98 16 0.0003952
99 1 0.0008356
99 2 0.0013016
99 3 0.0005088
99 4 0.0003628
99 5 0.0003812
99 6 0.0004688
99 7 0.0005016
99 8 0.0004864
99 9 0.000504
99 10 0.0005024
99 11 0.0004996
99 12 0.0005096
99 13 0.0004812
99 14 0.0004376
99 15 0.0003632
99 16 0.0004252
100 1 0.0009116
100 2 0.001438
100 3 0.0004752
100 4 0.0004228
100 5 0.0005336
100 6 0.0005912
100 7 0.000572
100 8 0.0005584
100 9 0.0005708
100 10 0.0005988
100 11 0.0005756
100 12 0.0005628
100 13 0.0006052
100 14 0.000538
100 15 0.0004568
100 16 0.000476
101 1 0.0008328
101 2 0.0011804
101 3 0.0005196
101 4 0.000556
101 5 0.0006836
101 6 0.0007212
101 7 0.0006572
101 8 0.000652
101 9 0.0007116
101 10 0.0007096
101 11 0.0006348
101 12 0.00068
101 13 0.0006628
101 14 0.0006948
101 15 0.0005872
101 16 0.0005096
102 1 0.0004708
102 2 0.0005316
102 3 0.0005012
102 4 0.000534
102 5 0.0005596
102 6 0.0005504
102 7 0.0005736
102 8 0.0006
102 9 0.0006276
102 10 0.0006204
102 11 0.0005948
102 12 0.0005568
102 13 0.0005784
102 14 0.0005516
102 15 0.0005264
102 16 0.0004772
103 1 0.0001804
103 2 0.000212
103 3 0.0002504
103 4 0.0002672
103 5 0.0003284
103 6 0.0003184
103 7 0.0002744
103 8 0.0002536
103 9 0.0002332
103 10 0.00021
103 11 0.0001916
103 12 0.000192
103 13 0.0001872
103 14 0.0002132
103 15 0.0001904
103 16 0.0001976
104 1 0.0001984
104 2 0.0002136
104 3 0.0002412
104 4 0.00026
104 5 0.0002816
104 6 0.0003264
104 7 0.0003116
104 8 0.0003004
104 9 0.0002736
104 10 0.0002232
104 11 0.0001936
104 12 0.0002056
104 13 0.0002028
104 14 0.000186
104 15 0.0001828
104 16 0.0001868
105 1 0.0001924
105 2 0.0002096
105 3 0.000216
105 4 0.000236
105 5 0.0002828
105 6 0.0003276
105 7 0.0003448
105 8 0.0003332
105 9 0.0002872
105 10 0.000242
105 11 0.0002248
105 12 0.0001896
105 13 0.0001868
105 14 0.0001716
105 15 0.0001872
105 16 0.0001864
106 1 0.0001716
106 2 0.0001696
106 3 0.0001964
106 4 0.0002368
106 5 0.000258
106 6 0.0003144
106 7 0.0003944
106 8 0.0003848
106 9 0.000298
106 10 0.0002492
106 11 0.0002132
106 12 0.0001912
106 13 0.0001968
106 14 0.0001788
106 15 0.0001764
106 16 0.0001864
107 1 0.0001672
107 2 0.000172
107 3 0.0001852
107 4 0.0001976
107 5 0.000246
107 6 0.000328
107 7 0.0003764
107 8 0.0004192
107 9 0.0003388
107 10 0.0002564
107 11 0.0002152
107 12 0.00021
107 13 0.0001724
107 14 0.0001804
107 15 0.0001924
107 16 0.0001884
108 1 0.0001864
108 2 0.0001828
108 3 0.0001756
108 4 0.0002076
108 5 0.0002528
108 6 0.0003224
108 7 0.000456
108 8 0.0004892
108 9 0.0004264
108 10 0.0002816
108 11 0.000226
108 12 0.000206
108 13 0.0001776
108 14 0.0001852
108 15 0.0001828
108 16 0.000168
109 1 0.000186
109 2 0.000192
109 3 0.0001944
109 4 0.0001956
109 5 0.000234
109 6 0.0003096
109 7 0.0004484
109 8 0.0005832
109 9 0.0004528
109 10 0.0003152
109 11 0.0002248
109 12 0.0002024
109 13 0.000182
109 14 0.0001828
109 15 0.000204
109 16 0.0002112
110 1 0.00024
110 2 0.000252
110 3 0.000232
110 4 0.0002144
110 5 0.0002364
110 6 0.0002956
110 7 0.0004708
110 8 0.0007048
110 9 0.00054
110 10 0.0003196
110 11 0.0002384
110 12 0.0002144
110 13 0.0002312
110 14 0.0002328
110 15 0.0002296
110 16 0.000214
111 1 0.0002872
111 2 0.000308
111 3 0.0002816
111 4 0.000238
111 5 0.0002544
111 6 0.0003028
111 7 0.000492
111 8 0.0008936
111 9 0.000612
111 10 0.0003436
111 11 0.000284
111 12 0.0002624
111 13 0.00028
111 14 0.0003124
111 15 0.0003016
111 16 0.0002724
112 1 0.0003848
112 2 0.0004304
112 3 0.0003936
112 4 0.0003452
112 5 0.000296
112 6 0.0003476
112 7 0.0004904
112 8 0.0011264
112 9 0.0007372
112 10 0.0003892
112 11 0.0003116
112 12 0.0003256
112 13 0.0003712
112 14 0.00042
112 15 0.0004008
112 16 0.0004064
113 1 0.000512
113 2 0.0004788
113 3 0.0005052
113 4 0.0004728
113 5 0.0004032
113 6 0.0003768
113 7 0.0004852
113 8 0.0013052
113 9 0.000834
113 10 0.00042
113 11 0.0003532
113 12 0.0004136
113 13 0.000508
113 14 0.00051
113 15 0.0004888
113 16 0.0004812
114 1 0.0006196
114 2 0.0005484
114 3 0.0005748
114 4 0.0005856
114 5 0.0005232
114 6 0.00044
114 7 0.0004696
114 8 0.0014292
114 9 0.0009176
114 10 0.0004356
114 11 0.0004596
114 12 0.0005364
114 13 0.0005984
114 14 0.00055
114 15 0.0005544
114 16 0.0005628
115 1 0.0006864
115 2 0.00067
115 3 0.0006412
115 4 0.000698
115 5 0.0006412
115 6 0.0006052
115 7 0.000534
115 8 0.0011724
115 9 0.00082
115 10 0.0005336
115 11 0.000628
115 12 0.0006748
115 13 0.0007208
115 14 0.00062
115 15 0.000664
115 16 0.0006844
116 1 0.0006112
116 2 0.000602
116 3 0.0006092
116 4 0.0005632
116 5 0.0005312
116 6 0.0005144
116 7 0.0004784
116 8 0.000554
116 9 0.00047
116 10 0.0004756
116 11 0.0005492
116 12 0.000546
116 13 0.000574
116 14 0.0005852
116 15 0.0005784
116 16 0.0005916
117 1 0.0002292
117 2 0.000252
117 3 0.0002864
117 4 0.0003248
117 5 0.0003336
117 6 0.0003008
117 7 0.000272
117 8 0.0002464
117 9 0.0002164
117 10 0.0002104
117 11 0.0001836
117 12 0.0001904
117 13 0.0002052
117 14 0.000196
117 15 0.0001936
117 16 0.000206
118 1 0.0002252
118 2 0.00024
118 3 0.0003028
118 4 0.0003316
118 5 0.0003276
118 6 0.0002876
118 7 0.0002584
118 8 0.0002312
118 9 0.0002148
118 10 0.0002032
118 11 0.0002004
118 12 0.00019
118 13 0.0001932
118 14 0.0001844
118 15 0.0001932
118 16 0.0002132
119 1 0.000242
119 2 0.0003076
119 3 0.0003512
119 4 0.0003536
119 5 0.000324
119 6 0.0002648
119 7 0.0002428
119 8 0.000218
119 9 0.0002124
119 10 0.00019
119 11 0.000198
119 12 0.0002024
119 13 0.0001928
119 14 0.0001832
119 15 0.0001936
119 16 0.0002124
120 1 0.0002632
120 2 0.0003184
120 3 0.0003772
120 4 0.0003624
120 5 0.0003248
120 6 0.0002624
120 7 0.00022
120 8 0.0002056
120 9 0.0001684
120 10 0.0001972
120 11 0.0001876
120 12 0.00019
120 13 0.0001844
120 14 0.000188
120 15 0.0001912
120 16 0.0002188
121 1 0.0002892
121 2 0.0003524
121 3 0.000388
121 4 0.0003944
121 5 0.0003084
121 6 0.000224
121 7 0.0001988
121 8 0.0001768
121 9 0.0001836
121 10 0.0001788
121 11 0.000198
121 12 0.0001736
121 13 0.0001808
121 14 0.0001816
121 15 0.0001792
121 16 0.0002272
122 1 0.0003212
122 2 0.0004304
122 3 0.0004728
122 4 0.0003732
122 5 0.00028
122 6 0.0002276
122 7 0.00019
122 8 0.0001908
122 9 0.000186
122 10 0.0001904
122 11 0.0001884
122 12 0.000174
122 13 0.0001576
122 14 0.000178
122 15 0.0002084
122 16 0.0002444
123 1 0.0003684
123 2 0.0005192
123 3 0.0005216
123 4 0.0003752
123 5 0.000258
123 6 0.0002276
123 7 0.000204
123 8 0.0001936
123 9 0.000184
123 10 0.0001936
123 11 0.0002124
123 12 0.0002112
123 13 0.0001948
123 14 0.0001976
123 15 0.0002136
123 16 0.0002448
124 1 0.0004308
124 2 0.0006088
124 3 0.0005268
124 4 0.0003544
124 5 0.0002656
124 6 0.000206
124 7 0.0001884
124 8 0.0002124
124 9 0.0002076
124 10 0.0002196
124 11 0.0002228
124 12 0.0002384
124 13 0.000208
124 14 0.0002016
124 15 0.0002196
124 16 0.0002764
125 1 0.0004632
125 2 0.0007412
125 3 0.0006052
125 4 0.0003596
125 5 0.000262
125 6 0.0002304
125 7 0.0002568
125 8 0.0002936
125 9 0.0002876
125 10 0.0002588
125 11 0.0002692
125 12 0.000298
125 13 0.000264
125 14 0.0002356
125 15 0.0002316
125 16 0.0003084
126 1 0.0005324
126 2 0.0010116
126 3 0.0005972
126 4 0.000356
126 5 0.000282
126 6 0.0002796
126 7 0.000362
126 8 0.0003644
126 9 0.0003392
126 10 0.000326
126 11 0.000354
126 12 0.0003752
126 13 0.0003248
126 14 0.000286
126 15 0.000286
126 16 0.0003148
127 1 0.0006356
127 2 0.001296
127 3 0.0006056
127 4 0.0003596
127 5 0.0003388
127 6 0.0003616
127 7 0.0004356
127 8 0.000446
127 9 0.0004388
127 10 0.0004096
127 11 0.0004524
127 12 0.0004576
127 13 0.0004216
127 14 0.0003844
127 15 0.000312
127 16 0.0003656
128 1 0.0006736
128 2 0.0017904
128 3 0.0005512
128 4 0.0003972
128 5 0.0004104
128 6 0.0004976
128 7 0.0005576
128 8 0.0005164
128 9 0.0005352
128 10 0.0005256
128 11 0.0005276
128 12 0.000508
128 13 0.0005288
128 14 0.00045
128 15 0.0004092
128 16 0.0004084
129 1 0.0006928
129 2 0.0023264
129 3 0.0005184
129 4 0.0004884
129 5 0.0005324
129 6 0.0006212
129 7 0.0005924
129 8 0.0005944
129 9 0.0006364
129 10 0.0006528
129 11 0.0005888
129 12 0.0006248
129 13 0.0006548
129 14 0.0006168
129 15 0.0005332
129 16 0.000444
130 1 0.0006488
130 2 0.002162
130 3 0.0005604
130 4 0.0006076
130 5 0.0007012
130 6 0.0007124
130 7 0.0006676
130 8 0.0006384
130 9 0.0006764
130 10 0.00074
130 11 0.0006736
130 12 0.0006904
130 13 0.0007304
130 14 0.000724
130 15 0.0006648
130 16 0.0005828
131 1 0.0001968
131 2 0.0002152
131 3 0.0002468
131 4 0.0003148
131 5 0.0003404
131 6 0.0003312
131 7 0.0003352
131 8 0.0002708
131 9 0.000228
131 10 0.0002136
131 11 0.0001948
131 12 0.0001964
131 13 0.0001928
131 14 0.000188
131 15 0.0001884
131 16 0.0002056
132 1 0.0001764
132 2 0.0002064
132 3 0.0002232
132 4 0.000292
132 5 0.000322
132 6 0.0003552
132 7 0.0003348
132 8 0.0002808
132 9 0.0002556
132 10 0.0002104
132 11 0.000188
132 12 0.000182
132 13 0.0001868
132 14 0.0001956
132 15 0.0002
132 16 0.0001564
133 1 0.0001856
133 2 0.0001856
133 3 0.000226
133 4 0.000262
133 5 0.0003056
133 6 0.0003616
133 7 0.0003852
133 8 0.0003472
133 9 0.0002824
133 10 0.0002404
133 11 0.0001988
133 12 0.0001724
133 13 0.0001808
133 14 0.0001944
133 15 0.0001876
133 16 0.000176
134 1 0.000166
134 2 0.0001732
134 3 0.000192
134 4 0.0002468
134 5 0.000284
134 6 0.000398
134 7 0.0004076
134 8 0.000384
134 9 0.0003072
134 10 0.000234
134 11 0.0001932
134 12 0.000174
134 13 0.0001748
134 14 0.0001776
134 15 0.0001876
134 16 0.0001716
135 1 0.0001836
135 2 0.0001684
135 3 0.0001828
135 4 0.0002372
135 5 0.0002696
135 6 0.0003792
135 7 0.0004664
135 8 0.0004508
135 9 0.000316
135 10 0.0002548
135 11 0.000224
135 12 0.0001896
135 13 0.0001808
135 14 0.000186
135 15 0.0001852
135 16 0.0001804
136 1 0.0001792
136 2 0.0001668
136 3 0.0001972
136 4 0.0001996
136 5 0.0002708
136 6 0.0003616
136 7 0.0005052
136 8 0.0005164
136 9 0.0003572
136 10 0.0002668
136 11 0.0001968
136 12 0.0001808
136 13 0.0001572
136 14 0.0001768
136 15 0.0001864
136 16 0.000178
137 1 0.0002112
137 2 0.0002048
137 3 0.0001924
137 4 0.0002076
137 5 0.0002484
137 6 0.0003292
137 7 0.0005436
137 8 0.0006
137 9 0.0003932
137 10 0.0002792
137 11 0.0002196
137 12 0.0002104
137 13 0.0002044
137 14 0.0002152
137 15 0.0001904
137 16 0.0001972
138 1 0.0002636
138 2 0.0002736
138 3 0.0002632
138 4 0.000228
138 5 0.0002536
138 6 0.0003548
138 7 0.00055
138 8 0.0007576
138 9 0.0004904
138 10 0.0003064
138 11 0.00023
138 12 0.0002124
138 13 0.0002652
138 14 0.0002728
138 15 0.0002456
138 16 0.0002364
139 1 0.0003348
139 2 0.0003356
139 3 0.000316
139 4 0.0002732
139 5 0.0002736
139 6 0.0003708
139 7 0.000616
139 8 0.0009632
139 9 0.0005488
139 10 0.0003424
139 11 0.0002868
139 12 0.000274
139 13 0.0003412
139 14 0.0003376
139 15 0.0003124
139 16 0.0003272
140 1 0.0004244
140 2 0.0004228
140 3 0.0004252
140 4 0.000366
140 5 0.0003272
140 6 0.0003732
140 7 0.000588
140 8 0.0013124
140 9 0.0006332
140 10 0.000378
140 11 0.0003348
140 12 0.0003564
140 13 0.0004148
140 14 0.0004528
140 15 0.0004288
140 16 0.0004048
141 1 0.0005004
141 2 0.0005256
141 3 0.0005216
141 4 0.000482
141 5 0.0003976
141 6 0.0003868
141 7 0.000542
141 8 0.0017836
141 9 0.0006452
141 10 0.0003992
141 11 0.000364
141 12 0.0004912
141 13 0.0005204
141 14 0.0005184
141 15 0.0005192
141 16 0.0005488
142 1 0.0006208
142 2 0.0005732
142 3 0.000618
142 4 0.0006348
142 5 0.000538
142 6 0.0004708
142 7 0.000514
142 8 0.0022916
142 9 0.0006804
142 10 0.000472
142 11 0.0005116
142 12 0.0006056
142 13 0.0006608
142 14 0.0006072
142 15 0.0005972
142 16 0.000628
143 1 0.0007136
143 2 0.0006744
143 3 0.0006864
143 4 0.0007476
143 5 0.0007124
143 6 0.000612
143 7 0.0005672
143 8 0.0022032
143 9 0.0006448
143 10 0.00058
143 11 0.0006708
143 12 0.0007396
143 13 0.000694
143 14 0.0006732
143 15 0.0006884
143 16 0.0007596
144 1 0.0002
144 2 0.0002368
144 3 0.0003028
144 4 0.00035
144 5 0.000384
144 6 0.0003516
144 7 0.000292
144 8 0.000246
144 9 0.0001956
144 10 0.0001988
144 11 0.0001856
144 12 0.0001816
144 13 0.000182
144 14 0.0001848
144 15 0.0002004
144 16 0.0001964
145 1 0.0002104
145 2 0.0002704
145 3 0.0003376
145 4 0.0003764
145 5 0.0003992
145 6 0.000324
145 7 0.0002624
145 8 0.0002088
145 9 0.0002008
145 10 0.0001884
145 11 0.0001872
145 12 0.0001952
145 13 0.0001888
145 14 0.000172
145 15 0.0001684
145 16 0.000188
146 1 0.000254
146 2 0.0003012
146 3 0.0003592
146 4 0.0004172
146 5 0.000364
146 6 0.0002896
146 7 0.0002384
146 8 0.0001864
146 9 0.0001844
146 10 0.0001788
146 11 0.000184
146 12 0.000192
146 13 0.0001828
146 14 0.0001716
146 15 0.0001772
146 16 0.0002068
147 1 0.0002764
147 2 0.000318
147 3 0.0004076
147 4 0.0004248
147 5 0.0003432
147 6 0.0002612
147 7 0.0002276
147 8 0.0001908
147 9 0.0001908
147 10 0.000172
147 11 0.000174
147 12 0.0001952
147 13 0.0001732
147 14 0.0001728
147 15 0.0001844
147 16 0.0001936
148 1 0.0002844
148 2 0.000372
148 3 0.000482
148 4 0.0004328
148 5 0.000324
148 6 0.000228
148 7 0.0001984
148 8 0.0001964
148 9 0.0001776
148 10 0.0001732
148 11 0.0001996
148 12 0.0001984
148 13 0.00019
148 14 0.0001692
148 15 0.0001884
148 16 0.0001972
149 1 0.0003128
149 2 0.0004292
149 3 0.0005432
149 4 0.0004392
149 5 0.0002892
149 6 0.0002284
149 7 0.0002
149 8 0.0001788
149 9 0.0001908
149 10 0.0001996
149 11 0.0002
149 12 0.0001892
149 13 0.0002064
149 14 0.0001916
149 15 0.0001932
149 16 0.0002316
150 1 0.0003196
150 2 0.0005024
150 3 0.000604
150 4 0.0004492
150 5 0.0003
150 6 0.000212
150 7 0.0002052
150 8 0.0002124
150 9 0.0002092
150 10 0.0002028
150 11 0.0002024
150 12 0.000204
150 13 0.0002024
150 14 0.0001912
150 15 0.0002068
150 16 0.0002536
151 1 0.00037
151 2 0.0006288
151 3 0.0007044
151 4 0.0004088
151 5 0.0002828
151 6 0.0002288
151 7 0.000212
151 8 0.0002304
151 9 0.0002688
151 10 0.0002504
151 11 0.0002452
151 12 0.0002352
151 13 0.0002416
151 14 0.0002388
151 15 0.0002228
151 16 0.0002652
152 1 0.0004284
152 2 0.0007996
152 3 0.00074
152 4 0.0004104
152 5 0.0002864
152 6 0.0002532
152 7 0.0002756
152 8 0.00031
152 9 0.0003056
152 10 0.000286
152 11 0.0003016
152 12 0.0003324
152 13 0.0003124
152 14 0.0002572
152 15 0.0002404
152 16 0.0002932
153 1 0.0004788
153 2 0.000966
153 3 0.0007436
153 4 0.0004084
153 5 0.000296
153 6 0.0002944
153 7 0.0003552
153 8 0.0003796
153 9 0.0003948
153 10 0.0003596
153 11 0.0003856
153 12 0.0004108
153 13 0.0003904
153 14 0.0003436
153 15 0.0002968
153 16 0.0003448
154 1 0.0005236
154 2 0.0014112
154 3 0.0007088
154 4 0.0003892
154 5 0.0003584
154 6 0.0004232
154 7 0.0004736
154 8 0.0004824
154 9 0.0004644
154 10 0.000442
154 11 0.0004704
154 12 0.0004492
154 13 0.0004712
154 14 0.000406
154 15 0.0003484
154 16 0.0003716
155 1 0.0005448
155 2 0.0021164
155 3 0.000618
155 4 0.0004148
155 5 0.0004424
155 6 0.0005332
155 7 0.0005596
155 8 0.0005656
155 9 0.0005576
155 10 0.00057
155 11 0.0005756
155 12 0.0005436
155 13 0.0005752
155 14 0.0005516
155 15 0.0004632
155 16 0.0004164
156 1 0.000586
156 2 0.0037224
156 3 0.0005552
156 4 0.0004912
156 5 0.0005848
156 6 0.0006532
156 7 0.0006416
156 8 0.000586
156 9 0.0006204
156 10 0.0007088
156 11 0.0006236
156 12 0.0006296
156 13 0.0006232
156 14 0.0006684
156 15 0.0005972
156 16 0.0004964
157 1 0.0006128
157 2 0.0067692
157 3 0.0005816
157 4 0.0006732
157 5 0.0007184
157 6 0.0007552
157 7 0.0007244
157 8 0.0007032
157 9 0.0007096
157 10 0.0007596
157 11 0.0007224
157 12 0.0007236
157 13 0.0007364
157 14 0.0007568
157 15 0.0007024
157 16 0.0006796
158 1 0.0002016
158 2 0.0002536
158 3 0.0002616
158 4 0.0003452
158 5 0.0003816
158 6 0.0003888
158 7 0.0003268
158 8 0.0002584
158 9 0.0002316
158 10 0.000196
158 11 0.0001884
158 12 0.0001744
158 13 0.0001808
158 14 0.0001824
158 15 0.0001912
158 16 0.0001696
159 1 0.00019
159 2 0.00021
159 3 0.0002464
159 4 0.0002956
159 5 0.000358
159 6 0.0003948
159 7 0.0003708
159 8 0.0002848
159 9 0.0002476
159 10 0.000206
159 11 0.0001828
159 12 0.0001752
159 13 0.0001584
159 14 0.0001804
159 15 0.000188
159 16 0.0001856
160 1 0.0001776
160 2 0.0001868
160 3 0.000216
160 4 0.0002724
160 5 0.000368
160 6 0.0004284
160 7 0.0004104
160 8 0.0003356
160 9 0.000248
160 10 0.0002196
160 11 0.000168
160 12 0.000184
160 13 0.0001748
160 14 0.000172
160 15 0.000184
160 16 0.00017
161 1 0.0001796
161 2 0.0001892
161 3 0.000202
161 4 0.0002388
161 5 0.0003528
161 6 0.0004116
161 7 0.0004624
161 8 0.0003744
161 9 0.0002836
161 10 0.0002128
161 11 0.0001992
161 12 0.00017
161 13 0.0001716
161 14 0.0001848
161 15 0.0001612
161 16 0.0001724
162 1 0.0001788
162 2 0.0001756
162 3 0.000188
162 4 0.0002064
162 5 0.0003236
162 6 0.0004248
162 7 0.0005144
162 8 0.0004452
162 9 0.0002856
162 10 0.0002472
162 11 0.0001892
162 12 0.0001692
162 13 0.000186
162 14 0.0001832
162 15 0.0001828
162 16 0.0002
163 1 0.0001968
163 2 0.0001892
163 3 0.0002088
163 4 0.000232
163 5 0.0002956
163 6 0.0004328
163 7 0.0005752
163 8 0.000496
163 9 0.0003136
163 10 0.0002416
163 11 0.0001908
163 12 0.0001752
163 13 0.0001988
163 14 0.000198
163 15 0.0002032
163 16 0.0001976
164 1 0.0002388
164 2 0.0002468
164 3 0.0001964
164 4 0.0002236
164 5 0.0002616
164 6 0.0004004
164 7 0.0006484
164 8 0.0006016
164 9 0.0003848
164 10 0.000258
164 11 0.0002116
164 12 0.0002108
164 13 0.0002472
164 14 0.0002484
164 15 0.0002204
164 16 0.0002124
165 1 0.0003252
165 2 0.0003056
165 3 0.0002648
165 4 0.0002472
165 5 0.0002832
165 6 0.0003844
165 7 0.0007268
165 8 0.0007808
165 9 0.0004212
165 10 0.000296
165 11 0.0002304
165 12 0.0002528
165 13 0.0002984
165 14 0.0003112
165 15 0.0002936
165 16 0.0002752
166 1 0.0003876
166 2 0.0003904
166 3 0.000356
166 4 0.000296
166 5 0.0003032
166 6 0.0003776
166 7 0.0007656
166 8 0.0010364
166 9 0.000506
166 10 0.0003368
166 11 0.0002892
166 12 0.0003332
166 13 0.0003976
166 14 0.0003668
166 15 0.0003572
166 16 0.0003524
167 1 0.0004688
167 2 0.000482
167 3 0.000462
167 4 0.000408
167 5 0.000336
167 6 0.000388
167 7 0.0007384
167 8 0.0013936
167 9 0.0005416
167 10 0.0003552
167 11 0.0003692
167 12 0.0004436
167 13 0.0004776
167 14 0.0004716
167 15 0.0004784
167 16 0.000468
168 1 0.000536
168 2 0.0005492
168 3 0.0005856
168 4 0.0005328
168 5 0.0004328
168 6 0.0004172
168 7 0.0006604
168 8 0.0020856
168 9 0.0005596
168 10 0.000406
168 11 0.0004748
168 12 0.0005284
168 13 0.0005596
168 14 0.0005632
168 15 0.0005688
168 16 0.0005552
169 1 0.0006332
169 2 0.0006128
169 3 0.0006456
169 4 0.0006568
169 5 0.0005912
169 6 0.0004712
169 7 0.0005408
169 8 0.0036916
169 9 0.000572
169 10 0.0005044
169 11 0.000596
169 12 0.0006556
169 13 0.0006324
169 14 0.000628
169 15 0.0006564
169 16 0.0006724
170 1 0.0007196
170 2 0.0006976
170 3 0.0007108
170 4 0.0007348
170 5 0.0007148
170 6 0.0007028
170 7 0.0006128
170 8 0.0065736
170 9 0.0006036
170 10 0.0006696
170 11 0.000728
170 12 0.0007384
170 13 0.0007308
170 14 0.0007116
170 15 0.0007064
170 16 0.0007152
171 1 0.000212
171 2 0.0002332
171 3 0.0002992
171 4 0.0003772
171 5 0.000436
171 6 0.000378
171 7 0.0002816
171 8 0.0002304
171 9 0.000198
171 10 0.0001852
171 11 0.000174
171 12 0.0001792
171 13 0.0002016
171 14 0.0001892
171 15 0.0001848
171 16 0.0001784
172 1 0.0002024
172 2 0.000236
172 3 0.0003584
172 4 0.000424
172 5 0.000422
172 6 0.0003428
172 7 0.0002704
172 8 0.000234
172 9 0.0002032
172 10 0.0001852
172 11 0.000172
172 12 0.000184
172 13 0.0001708
172 14 0.000186
172 15 0.00018
172 16 0.0002012
173 1 0.000214
173 2 0.000282
173 3 0.0003824
173 4 0.0004508
173 5 0.0004176
173 6 0.0003308
173 7 0.00025
173 8 0.0001896
173 9 0.0001844
173 10 0.0001768
173 11 0.0001908
173 12 0.0001812
173 13 0.0001872
173 14 0.000182
173 15 0.0001756
173 16 0.0001896
174 1 0.0002456
174 2 0.0003224
174 3 0.0004512
174 4 0.000492
174 5 0.0003872
174 6 0.0002916
174 7 0.0002232
174 8 0.000188
174 9 0.0001884
174 10 0.0001832
174 11 0.0001964
174 12 0.0001904
174 13 0.0001888
174 14 0.0001904
174 15 0.000182
174 16 0.000196
175 1 0.0002648
175 2 0.0003872
175 3 0.0005192
175 4 0.0005132
175 5 0.00038
175 6 0.000248
175 7 0.0001968
175 8 0.0002048
175 9 0.0001856
175 10 0.0002012
175 11 0.000204
175 12 0.000204
175 13 0.0001992
175 14 0.0001864
175 15 0.0001896
175 16 0.0002112
176 1 0.0002848
176 2 0.0003988
176 3 0.0005808
176 4 0.0004968
176 5 0.0003184
176 6 0.000248
176 7 0.000204
176 8 0.0001996
176 9 0.0002056
176 10 0.0002048
176 11 0.0001996
176 12 0.0002084
176 13 0.00021
176 14 0.0001924
176 15 0.000206
176 16 0.0002372
177 1 0.0003224
177 2 0.0005032
177 3 0.0007008
177 4 0.0005216
177 5 0.0003392
177 6 0.0002312
177 7 0.000204
177 8 0.0002156
177 9 0.0002512
177 10 0.0002304
177 11 0.0002412
177 12 0.00022
177 13 0.0002432
177 14 0.0002116
177 15 0.0002132
177 16 0.000232
178 1 0.0003348
178 2 0.0006192
178 3 0.0008188
178 4 0.0004976
178 5 0.0003056
178 6 0.0002556
178 7 0.000254
178 8 0.0002992
178 9 0.0002836
178 10 0.0002556
178 11 0.0002868
178 12 0.0002952
178 13 0.0002948
178 14 0.000284
178 15 0.0002232
178 16 0.0002604
179 1 0.0003964
